bus_id,time,ridership_count
4872,950,10
19394,950,15
7149,950,21
20283,950,26
4856,950,7
13213,950,27
4864,950,14
15188,950,24
13216,950,10
15187,950,9
13209,950,0
6556,950,0
19412,950,30
17625,950,13
18620,950,13
6553,950,8
4885,950,12
7151,950,23
4857,950,13
18020,950,11
18014,950,17
13211,950,7
6557,950,2
13208,950,18
13215,950,36
7149,955,22
19051,955,30
4856,955,7
18020,955,12
20284,955,16
15185,955,9
15188,955,10
4872,955,19
4885,955,12
13216,955,18
17625,955,15
19412,955,30
9418,955,2
18623,955,23
18014,955,17
4875,955,4
4867,955,37
13215,955,37
6556,955,0
4851,955,10
4857,955,27
13211,955,12
13208,955,18
19050,955,0
6557,955,1
19394,955,16
6555,955,0
7151,955,24
18021,955,31
6553,955,8
9421,955,18
4855,955,26
20285,955,14
13209,955,0
15187,955,9
18620,955,14
4864,955,15
13213,955,26
20283,955,27
20285,960,6
13211,960,8
4857,960,30
18020,960,11
13215,960,22
4851,960,7
13208,960,10
19051,960,30
18623,960,27
20283,960,27
9418,960,4
19050,960,2
4856,960,12
18014,960,4
4875,960,12
6555,960,0
4867,960,37
7151,960,10
13216,960,10
7149,960,22
13213,960,20
20284,960,24
4855,960,26
15188,960,11
4864,960,7
13209,960,1
6553,960,10
17625,960,21
15187,960,10
4885,960,9
9421,960,18
19394,960,15
15185,960,10
6557,960,1
18620,960,3
4872,960,19
18021,960,31
6556,960,0
19412,960,30
4864,965,3
18014,965,6
4856,965,15
13211,965,7
19050,965,1
15185,965,10
20283,965,28
6555,965,0
20284,965,19
4867,965,34
4855,965,14
7151,965,12
15188,965,7
18620,965,2
19412,965,30
9421,965,21
13216,965,18
4885,965,9
7149,965,10
13213,965,10
17625,965,18
4875,965,25
18020,965,7
15187,965,10
18013,965,28
13209,965,1
6556,965,0
4857,965,34
18021,965,31
13215,965,23
4851,965,6
13208,965,10
19394,965,8
18623,965,12
4872,965,19
6553,965,9
20285,965,7
19051,965,28
6557,965,1
9418,965,2
4856,970,15
4864,970,3
4857,970,24
6557,970,2
19051,970,30
17625,970,1
9421,970,13
18021,970,27
13209,970,0
19412,970,10
15188,970,1
15185,970,1
4855,970,10
13213,970,5
6555,970,0
15187,970,10
20284,970,19
20285,970,3
18013,970,31
20283,970,27
4851,970,5
19394,970,4
6553,970,9
18620,970,2
18020,970,5
13211,970,7
6556,970,0
13215,970,23
13208,970,8
18623,970,15
4872,970,9
4875,970,12
18014,970,3
19050,970,0
7151,970,9
4867,970,33
9418,970,3
7149,970,17
4885,970,9
13216,970,6
4885,975,9
18623,975,9
4851,975,1
4875,975,12
13215,975,9
20283,975,13
15185,975,3
6556,975,0
18013,975,31
4857,975,21
4864,975,3
6553,975,9
7149,975,12
13211,975,4
6557,975,3
13213,975,3
18020,975,6
6555,975,0
17625,975,3
18620,975,2
19412,975,11
13216,975,6
20285,975,5
9421,975,4
18014,975,3
15188,975,0
4872,975,6
7151,975,3
4867,975,33
20284,975,16
4855,975,10
19394,975,11
15187,975,10
13208,975,6
9418,975,5
19051,975,23
13209,975,1
4856,975,7
18021,975,31
19050,975,0
15187,980,10
6557,980,3
13211,980,3
13209,980,1
9421,980,4
4864,980,5
4875,980,12
20285,980,4
7151,980,3
13208,980,6
6556,980,0
6553,980,9
4855,980,9
19050,980,4
4851,980,2
18013,980,28
17625,980,3
20283,980,12
18014,980,4
18021,980,31
19051,980,23
19394,980,7
4856,980,7
7149,980,12
4872,980,6
4867,980,10
4885,980,3
15185,980,6
20284,980,10
9418,980,0
18620,980,0
4857,980,18
13215,980,8
13216,980,4
15188,980,0
13213,980,8
18020,980,9
19412,980,9
6555,980,0
18623,980,7
13216,985,13
9421,985,0
6553,985,10
7149,985,12
4867,985,15
15185,985,9
18014,985,1
7151,985,3
13208,985,10
9418,985,5
18620,985,0
13215,985,8
18623,985,7
19394,985,9
18020,985,1
13211,985,4
19050,985,0
4872,985,1
4875,985,9
13209,985,2
6557,985,4
6555,985,0
13213,985,7
4857,985,13
4864,985,14
20285,985,6
4851,985,3
4856,985,7
18013,985,27
19051,985,27
6556,985,1
20283,985,12
18021,985,31
4885,985,6
20284,985,10
17625,985,1
4855,985,10
15187,985,10
19412,985,4
15188,985,0
19412,990,3
7151,990,4
6557,990,3
4885,990,6
18020,990,3
19394,990,9
18623,990,7
13213,990,2
4857,990,10
6553,990,8
4864,990,14
19050,990,0
20285,990,6
15188,990,13
4851,990,2
4856,990,3
13216,990,16
4872,990,1
20284,990,10
9421,990,4
18014,990,2
4867,990,10
18013,990,27
15185,990,9
7149,990,10
6555,990,1
4875,990,15
13215,990,4
9418,990,0
18021,990,31
4855,990,14
18620,990,0
13209,990,2
13208,990,19
13211,990,4
17625,990,4
6556,990,0
15187,990,11
20283,990,3
19051,990,28
20285,995,4
4885,995,8
18020,995,1
18013,995,27
18623,995,4
13213,995,19
13215,995,8
4857,995,10
4851,995,4
6555,995,0
18014,995,0
6553,995,8
4856,995,1
4867,995,23
20283,995,6
4855,995,14
19051,995,30
13216,995,7
7149,995,6
17625,995,0
15188,995,11
4864,995,8
13209,995,4
20284,995,7
19394,995,0
18620,995,0
9418,995,1
15185,995,8
4872,995,1
13208,995,19
13211,995,3
19050,995,0
19412,995,3
6557,995,4
4875,995,15
18021,995,31
9421,995,10
7151,995,7
15187,995,11
6556,995,0
13208,1000,0
15188,1000,9
17625,1000,5
18620,1000,1
7149,1000,15
15185,1000,10
4864,1000,1
13209,1000,4
6557,1000,3
7151,1000,3
6556,1000,1
20283,1000,7
15187,1000,10
19051,1000,25
4856,1000,0
4851,1000,4
9421,1000,7
13213,1000,15
4857,1000,14
6555,1000,0
20284,1000,7
20285,1000,5
13211,1000,1
4867,1000,21
4872,1000,2
4885,1000,9
18020,1000,4
13215,1000,10
18623,1000,8
4875,1000,15
18013,1000,31
4855,1000,10
13216,1000,7
9418,1000,0
18021,1000,29
18014,1000,1
19412,1000,9
6553,1000,9
19394,1000,1
19050,1000,0
18020,1005,6
4856,1005,1
4851,1005,1
7149,1005,18
4872,1005,6
6556,1005,1
4885,1005,10
9421,1005,4
15185,1005,10
4857,1005,13
20281,1005,22
6555,1005,0
4875,1005,16
13215,1005,10
13213,1005,12
4867,1005,21
15187,1005,11
18623,1005,5
6557,1005,3
20283,1005,7
18014,1005,0
19412,1005,10
13216,1005,7
17625,1005,6
20284,1005,8
19394,1005,8
18021,1005,29
13211,1005,1
9418,1005,0
15188,1005,3
19051,1005,30
18620,1005,0
4864,1005,0
7151,1005,4
13208,1005,4
19050,1005,1
18013,1005,31
20285,1005,5
6553,1005,9
13209,1005,0
4855,1005,12
13216,1010,9
15188,1010,7
4851,1010,3
19051,1010,30
13208,1010,4
4864,1010,0
17625,1010,1
4885,1010,10
19394,1010,8
4875,1010,7
6557,1010,6
13215,1010,6
18620,1010,9
20284,1010,5
13209,1010,1
4872,1010,6
20283,1010,1
15185,1010,7
20285,1010,6
19050,1010,3
18021,1010,28
13211,1010,1
13213,1010,9
6556,1010,1
7149,1010,12
9418,1010,0
19412,1010,11
6553,1010,9
4867,1010,12
4855,1010,12
7151,1010,6
4857,1010,15
9421,1010,5
18014,1010,0
6555,1010,0
18623,1010,5
4856,1010,5
18020,1010,4
20281,1010,24
15187,1010,11
18013,1010,30
6553,1015,9
13215,1015,0
9418,1015,3
18021,1015,25
20285,1015,6
20281,1015,24
7149,1015,8
18013,1015,30
4867,1015,21
15188,1015,7
20283,1015,12
18020,1015,6
19050,1015,1
4885,1015,2
13209,1015,1
4855,1015,13
20284,1015,5
4875,1015,11
17625,1015,4
4864,1015,3
13211,1015,1
18623,1015,6
18014,1015,1
4872,1015,8
18620,1015,9
13216,1015,16
13208,1015,5
7151,1015,6
6555,1015,0
13213,1015,7
4857,1015,15
4856,1015,5
9421,1015,8
15185,1015,8
6556,1015,0
19394,1015,2
19051,1015,30
19412,1015,12
4851,1015,13
6557,1015,3
15187,1015,12
17625,1020,4
7151,1020,1
4885,1020,6
4864,1020,6
13215,1020,1
13213,1020,13
4851,1020,15
19051,1020,27
4856,1020,5
13211,1020,3
6553,1020,9
19412,1020,13
9418,1020,3
20281,1020,19
18013,1020,28
4855,1020,13
6555,1020,0
18020,1020,10
9421,1020,9
4875,1020,13
4857,1020,21
18623,1020,1
7149,1020,8
15187,1020,12
4867,1020,13
18014,1020,1
15188,1020,6
13216,1020,19
20285,1020,5
4872,1020,9
18620,1020,7
20283,1020,12
13209,1020,1
15185,1020,10
6556,1020,0
18021,1020,25
19394,1020,2
20284,1020,7
19050,1020,0
13208,1020,6
6557,1020,3
18021,1025,25
15187,1025,12
9421,1025,10
7149,1025,8
13208,1025,6
4857,1025,21
4867,1025,7
4851,1025,15
18020,1025,3
20281,1025,22
18013,1025,31
20285,1025,5
4856,1025,1
9418,1025,1
19050,1025,4
19412,1025,11
6553,1025,0
13216,1025,21
4875,1025,12
4855,1025,18
4872,1025,9
18014,1025,0
13215,1025,1
15188,1025,7
18620,1025,4
6557,1025,3
6556,1025,0
13211,1025,6
20283,1025,7
17625,1025,11
19051,1025,26
7151,1025,1
4885,1025,6
6555,1025,0
13209,1025,1
19394,1025,1
15185,1025,10
20284,1025,10
18623,1025,4
13213,1025,0
4864,1025,7
19050,1030,9
19412,1030,10
13216,1030,23
6556,1030,0
18020,1030,7
13215,1030,6
20281,1030,24
13208,1030,7
15187,1030,12
9421,1030,4
7151,1030,1
15185,1030,3
13211,1030,9
18021,1030,30
18620,1030,8
4872,1030,9
18623,1030,2
6557,1030,4
4885,1030,10
17625,1030,18
13209,1030,0
19394,1030,9
4856,1030,4
20285,1030,7
18013,1030,31
4867,1030,12
13213,1030,10
15188,1030,9
4851,1030,23
7149,1030,13
19051,1030,28
20283,1030,11
18014,1030,0
20284,1030,10
6555,1030,0
4855,1030,20
4857,1030,21
9418,1030,0
6553,1030,1
4864,1030,8
4875,1030,11
19394,1035,10
20285,1035,9
18021,1035,29
18620,1035,9
4875,1035,16
20283,1035,17
4872,1035,9
20284,1035,13
15188,1035,7
19050,1035,9
6553,1035,3
18013,1035,31
6556,1035,0
19412,1035,9
15187,1035,12
9421,1035,9
4857,1035,17
6555,1035,0
7151,1035,1
4856,1035,3
13209,1035,0
4851,1035,11
13213,1035,16
6557,1035,2
15185,1035,3
4885,1035,18
13208,1035,7
19051,1035,30
20281,1035,24
17625,1035,19
4855,1035,20
4867,1035,13
9418,1035,2
18623,1035,2
18014,1035,6
4864,1035,8
7149,1035,12
13216,1035,10
13211,1035,9
13215,1035,6
18020,1035,7
18620,1040,0
6553,1040,0
17625,1040,19
4867,1040,12
19050,1040,7
19051,1040,30
18020,1040,7
4851,1040,19
9418,1040,7
18623,1040,4
18013,1040,31
6557,1040,4
20285,1040,9
13213,1040,8
15185,1040,3
7149,1040,14
13208,1040,6
6556,1040,0
13215,1040,10
4856,1040,3
18021,1040,28
13209,1040,0
4872,1040,9
13211,1040,16
15187,1040,12
13216,1040,12
20284,1040,16
15188,1040,9
4864,1040,13
4855,1040,19
9421,1040,11
4875,1040,26
4885,1040,18
4857,1040,31
20283,1040,17
19412,1040,7
19394,1040,23
20281,1040,35
6555,1040,0
18014,1040,7
7151,1040,4
15185,1045,4
9418,1045,1
17625,1045,16
6553,1045,0
19412,1045,22
13213,1045,4
9421,1045,11
6557,1045,4
15187,1045,12
7149,1045,14
4851,1045,21
13216,1045,19
4857,1045,35
7151,1045,12
4867,1045,9
13209,1045,0
18020,1045,13
19051,1045,30
4875,1045,30
18013,1045,31
13215,1045,18
4856,1045,12
19394,1045,25
18014,1045,7
13211,1045,16
4872,1045,10
4855,1045,26
15188,1045,18
4864,1045,18
18620,1045,0
19050,1045,7
18623,1045,6
18021,1045,31
20284,1045,10
20283,1045,15
4885,1045,12
20285,1045,11
13208,1045,8
20281,1045,35
6555,1045,0
6556,1045,0
7151,1050,15
4864,1050,25
13216,1050,19
19412,1050,24
13215,1050,17
19394,1050,14
4855,1050,26
13208,1050,13
15187,1050,12
17625,1050,22
6555,1050,0
9421,1050,11
20283,1050,18
4875,1050,30
20284,1050,12
4885,1050,16
4857,1050,40
19050,1050,10
18014,1050,12
9418,1050,2
6553,1050,2
13213,1050,18
13211,1050,13
6557,1050,4
20281,1050,35
15185,1050,9
20285,1050,10
18013,1050,31
7149,1050,15
13209,1050,0
15188,1050,18
18021,1050,31
6556,1050,0
18623,1050,5
4872,1050,10
19051,1050,30
4856,1050,19
18020,1050,13
4867,1050,23
4851,1050,22
18620,1050,0
18013,1055,31
19394,1055,6
4875,1055,34
19412,1055,22
9421,1055,10
15187,1055,13
6556,1055,0
18620,1055,19
13215,1055,23
20283,1055,23
17625,1055,22
13209,1055,1
13208,1055,13
20281,1055,35
7151,1055,15
18021,1055,31
13211,1055,9
4864,1055,25
4857,1055,37
13213,1055,22
4856,1055,19
15188,1055,19
18014,1055,12
13216,1055,21
18020,1055,6
4885,1055,23
6557,1055,1
6553,1055,1
9418,1055,4
7149,1055,19
4851,1055,12
20284,1055,14
6555,1055,0
19051,1055,30
15185,1055,16
20285,1055,13
4867,1055,25
4872,1055,29
19050,1055,13
4855,1055,20
18623,1055,13
4857,1060,40
20284,1060,27
13213,1060,25
4856,1060,19
4867,1060,28
18013,1060,31
4864,1060,36
18014,1060,9
18623,1060,14
13216,1060,33
18020,1060,7
4872,1060,29
4885,1060,22
6557,1060,1
15185,1060,16
15188,1060,4
4851,1060,28
18021,1060,31
13211,1060,6
6555,1060,1
15187,1060,13
6556,1060,0
18620,1060,18
19394,1060,10
13215,1060,23
19051,1060,30
19412,1060,27
7149,1060,19
6553,1060,3
9421,1060,12
4855,1060,22
17625,1060,12
13209,1060,1
4875,1060,39
13208,1060,9
19050,1060,11
7151,1060,3
20285,1060,10
9418,1060,4
20283,1060,23
20281,1060,33
